Date,Close/Last,Volume,Open,High,Low
08/13/2021,2.11096,N/A,1.91083,2.14993,2.0925
08/12/2021,1.91405,N/A,1.83426,1.92315,1.82327
08/11/2021,1.85382,N/A,1.71137,1.86692,1.78689
08/10/2021,1.71183,N/A,1.4606,1.72833,1.6703
08/09/2021,1.4595,N/A,1.41977,1.48325,1.4595
08/08/2021,1.4202,N/A,1.46169,1.43299,1.39469
08/07/2021,1.46211,N/A,1.44651,1.4843,1.43616
08/06/2021,1.44564,N/A,1.36836,1.44804,1.39578
08/05/2021,1.36996,N/A,1.3778,1.39103,1.36996
08/04/2021,1.37923,N/A,1.3409,1.38548,1.36351
08/03/2021,1.3476,N/A,1.28432,1.37396,1.3403
08/02/2021,1.28251,N/A,1.32115,1.32182,1.28081
08/01/2021,1.32036,N/A,1.37946,1.32468,1.29613
07/31/2021,1.38565,N/A,1.31353,1.38575,1.31161
07/30/2021,1.31524,N/A,1.31269,1.32813,1.30027
07/29/2021,1.31222,N/A,1.26454,1.31455,1.27868
07/28/2021,1.26746,N/A,1.27424,1.28901,1.25884
07/27/2021,1.27441,N/A,1.2188,1.29683,1.2586
07/26/2021,1.23437,N/A,1.31433,1.26962,1.21502
07/25/2021,1.31962,N/A,1.215,1.33529,1.22258
07/24/2021,1.2257,N/A,1.21038,1.2257,1.2064
07/23/2021,1.20865,N/A,1.19492,1.21749,1.20257
07/22/2021,1.19377,N/A,1.16093,1.20242,1.1744
07/21/2021,1.1627,N/A,1.07204,1.19668,1.15243
07/20/2021,1.07042,N/A,1.05451,1.07589,1.03723
07/19/2021,1.05344,N/A,1.17191,1.13411,1.05143
07/18/2021,1.17273,N/A,1.21067,1.18647,1.16536
07/17/2021,1.20698,N/A,1.15954,1.21807,1.17133
07/16/2021,1.16075,N/A,1.23651,1.18766,1.15066
07/15/2021,1.23741,N/A,1.2445,1.2435,1.21174
07/14/2021,1.2463,N/A,1.21722,1.28861,1.24499
07/13/2021,1.21599,N/A,1.30749,1.269,1.20978
07/12/2021,1.30914,N/A,1.36048,1.31627,1.30095
07/11/2021,1.36258,N/A,1.32703,1.36375,1.3426
07/10/2021,1.328,N/A,1.34178,1.34681,1.32663
07/09/2021,1.34329,N/A,1.32192,1.36545,1.33782
07/08/2021,1.32208,N/A,1.38645,1.33236,1.29027
07/07/2021,1.38535,N/A,1.42878,1.40603,1.37725
07/06/2021,1.42843,N/A,1.42161,1.42957,1.40425
07/05/2021,1.42035,N/A,1.42388,1.43165,1.40358
07/04/2021,1.42071,N/A,1.42094,1.46145,1.41148
07/03/2021,1.42149,N/A,1.37025,1.44069,1.35877
07/02/2021,1.36454,N/A,1.30043,1.39852,1.36338
07/01/2021,1.30114,N/A,1.33948,1.34922,1.30079
06/30/2021,1.34432,N/A,1.33788,1.384,1.3387
06/29/2021,1.34553,N/A,1.33042,1.38129,1.3416
06/28/2021,1.33049,N/A,1.31623,1.34324,1.31951
06/27/2021,1.3193,N/A,1.29144,1.34755,1.31224
06/26/2021,1.29201,N/A,1.2604,1.30135,1.24632
06/25/2021,1.26075,N/A,1.38005,1.27547,1.2359
06/24/2021,1.37629,N/A,1.29316,1.39388,1.34549
06/23/2021,1.28072,N/A,1.241,1.28651,1.20289
06/22/2021,1.23622,N/A,1.2503,1.25782,1.10999
06/21/2021,1.26245,N/A,1.36515,1.26251,1.13043
06/20/2021,1.36692,N/A,1.39362,1.43571,1.36644
06/19/2021,1.39651,N/A,1.40015,1.39897,1.36827
06/18/2021,1.39745,N/A,1.47475,1.44053,1.39562
06/17/2021,1.47551,N/A,1.52905,1.48291,1.44854
06/16/2021,1.52643,N/A,1.54685,1.52971,1.48126
06/15/2021,1.54832,N/A,1.57246,1.55644,1.52859
06/14/2021,1.57374,N/A,1.53778,1.58752,1.55134
06/13/2021,1.53229,N/A,1.45412,1.56969,1.52838
06/12/2021,1.45897,N/A,1.39263,1.50294,1.45157
06/11/2021,1.37514,N/A,1.53148,1.43727,1.37453
06/10/2021,1.5251,N/A,1.59522,1.54506,1.49479
06/09/2021,1.59685,N/A,1.50821,1.63621,1.59493
06/08/2021,1.5122,N/A,1.52346,1.59042,1.48404
06/07/2021,1.51638,N/A,1.7282,1.59462,1.47651
