Date,Close/Last,Volume,Open,High,Low
01/30/2021,2.88537,N/A,2.83865,2.93066,2.86923
01/29/2021,2.82554,N/A,2.8674,2.91187,2.80948
01/28/2021,2.87004,N/A,2.97009,2.99835,2.82282
01/27/2021,2.96775,N/A,2.77667,3.04946,2.70397
01/26/2021,2.76345,N/A,2.86764,2.89483,2.75611
01/25/2021,2.85343,N/A,3.10482,2.99728,2.80131
01/24/2021,3.09452,N/A,3.20424,3.28382,2.91212
01/23/2021,3.19276,N/A,3.30259,3.28382,3.10408
01/22/2021,3.30802,N/A,2.75308,3.38398,2.84123
01/21/2021,2.74895,N/A,2.73585,2.89313,2.30808
01/20/2021,2.74726,N/A,2.83586,2.89356,2.74726
01/19/2021,2.839,N/A,2.95384,2.94405,2.7705
01/18/2021,2.95451,N/A,2.88346,3.03434,2.92964
01/17/2021,2.8729,N/A,2.91608,3.05702,2.8487
01/16/2021,2.96795,N/A,2.83431,3.07118,2.7879
01/15/2021,2.83283,N/A,2.59257,2.86765,2.70527
01/14/2021,2.61138,N/A,2.45619,2.7458,2.53002
01/13/2021,2.46038,N/A,2.26098,2.53346,2.40692
01/12/2021,2.25919,N/A,2.33459,2.36059,2.23192
01/11/2021,2.34189,N/A,2.43893,2.3728,2.24578
01/10/2021,2.43808,N/A,2.75785,2.76475,2.29455
01/09/2021,2.74802,N/A,2.52476,2.84639,2.63038
01/08/2021,2.51339,N/A,2.36459,2.54152,2.41911
01/07/2021,2.36188,N/A,2.58533,2.53883,2.24893
01/06/2021,2.59272,N/A,2.38185,2.65394,2.56429
01/05/2021,2.38995,N/A,2.2039,2.40486,2.29873
01/04/2021,2.2223,N/A,2.27597,2.39871,2.16729
01/03/2021,2.27973,N/A,1.98159,2.29987,2.13369
01/02/2021,1.9841,N/A,2.00511,2.01293,1.97841
01/01/2021,2.00131,N/A,2.03451,2.00742,1.94899
12/31/2020,2.04712,N/A,1.95996,2.08429,1.98056
12/30/2020,1.9622,N/A,2.028,1.9922,1.94491
12/29/2020,2.02801,N/A,2.08025,2.073,2.01535
12/28/2020,2.07571,N/A,2.00792,2.17376,2.04557
12/27/2020,2.01346,N/A,1.99948,2.05409,1.98881
12/26/2020,1.99888,N/A,1.99919,2.02604,1.96908
12/25/2020,2.00608,N/A,2.01943,2.03048,1.99226
12/24/2020,2.02044,N/A,1.85629,2.07347,2.01097
12/23/2020,1.84847,N/A,2.12052,1.8815,1.78708
12/22/2020,2.12434,N/A,2.1825,2.20127,2.12434
12/21/2020,2.18023,N/A,2.29316,2.19064,2.14181
12/20/2020,2.30047,N/A,2.28851,2.3062,2.24863
12/19/2020,2.29028,N/A,2.31943,2.32115,2.26733
12/18/2020,2.31594,N/A,2.29424,2.32661,2.29082
12/17/2020,2.30379,N/A,2.31845,2.31999,2.24904
12/16/2020,2.32139,N/A,2.20761,2.38981,2.31774
12/15/2020,2.20586,N/A,2.23514,2.23419,2.20243
12/14/2020,2.22168,N/A,2.25319,2.24564,2.22168
12/13/2020,2.22546,N/A,2.12387,2.2643,2.2204
12/12/2020,2.13568,N/A,2.13721,2.14321,2.11993
12/11/2020,2.13913,N/A,2.07487,2.14319,2.07706
12/10/2020,2.07521,N/A,2.14659,2.1125,2.04873
12/09/2020,2.14855,N/A,2.09524,2.18068,2.14563
12/08/2020,2.10587,N/A,2.3044,2.15632,2.09663
12/07/2020,2.29763,N/A,2.29532,2.3059,2.23532
12/06/2020,2.29145,N/A,2.30133,2.32162,2.27301
12/05/2020,2.30295,N/A,2.24899,2.33519,2.28996
12/04/2020,2.26107,N/A,2.36768,2.2918,2.24024
12/03/2020,2.36752,N/A,2.40888,2.41484,2.32585
12/02/2020,2.41412,N/A,2.31731,2.44237,2.38306
12/01/2020,2.31797,N/A,2.43829,2.36607,2.29141
11/30/2020,2.44853,N/A,2.41033,2.49308,2.43368
11/29/2020,2.40786,N/A,2.33996,2.44291,2.36013
11/28/2020,2.34617,N/A,2.2595,2.34856,2.27185
11/27/2020,2.25317,N/A,2.29818,2.28661,2.21711
11/26/2020,2.30349,N/A,2.35628,2.33368,2.2063
11/25/2020,2.33191,N/A,2.54746,2.6557,2.21415
11/24/2020,2.57356,N/A,2.78432,2.74437,2.55735
11/23/2020,2.78766,N/A,2.43135,2.78766,2.56899
11/22/2020,2.43007,N/A,2.30022,2.43478,2.27474
11/21/2020,2.30541,N/A,2.06941,2.43596,2.25196
11/20/2020,2.0765,N/A,2.0757,2.14903,2.0621
11/19/2020,2.07864,N/A,2.06911,2.10183,2.0679
11/18/2020,2.06842,N/A,2.17479,2.09488,2.06515
11/17/2020,2.17347,N/A,2.1239,2.18377,2.14155
11/16/2020,2.12385,N/A,2.02825,2.12434,2.07545
11/15/2020,2.02372,N/A,2.05699,2.02591,1.99784
11/14/2020,2.05421,N/A,2.10633,2.10928,2.04827
11/13/2020,2.10439,N/A,2.08772,2.1558,2.1025
11/12/2020,2.09061,N/A,2.14277,2.11178,2.06478
11/11/2020,2.13621,N/A,2.17023,2.13745,2.09253
11/10/2020,2.1728,N/A,2.14302,2.19779,2.14602
11/09/2020,2.15048,N/A,2.06103,2.16666,2.10708
11/08/2020,2.07514,N/A,2.00438,2.10683,2.04659
11/07/2020,2.02899,N/A,2.12421,2.04597,1.98097
11/06/2020,2.10988,N/A,1.97501,2.21042,2.07639
11/05/2020,1.97384,N/A,1.86822,2.05943,1.8762
11/04/2020,1.86996,N/A,1.88341,1.89006,1.85667
11/03/2020,1.88419,N/A,1.83323,1.88923,1.84062
11/02/2020,1.83258,N/A,1.99305,1.91325,1.8089
11/01/2020,1.99555,N/A,1.9673,2.06305,1.99497
10/31/2020,1.95491,N/A,1.92246,2.01008,1.95491
10/30/2020,1.91564,N/A,1.86887,1.9468,1.89401
10/29/2020,1.89148,N/A,2.01893,1.96343,1.89148
10/28/2020,2.02143,N/A,2.08079,2.04821,1.99624
10/27/2020,2.08015,N/A,2.08849,2.11357,2.07649
10/26/2020,2.09081,N/A,2.16626,2.10652,2.08238
10/25/2020,2.16965,N/A,2.23592,2.17915,2.13647
10/24/2020,2.23624,N/A,2.21161,2.2486,2.20952
10/23/2020,2.21305,N/A,2.199,2.2291,2.21182
10/22/2020,2.20057,N/A,2.14313,2.22079,2.17603
10/21/2020,2.15044,N/A,2.10364,2.17774,2.12556
10/20/2020,2.10889,N/A,2.1848,2.10994,2.04152
10/19/2020,2.18833,N/A,2.18613,2.19001,2.17466
10/18/2020,2.19006,N/A,2.1923,2.23388,2.18306
10/17/2020,2.19176,N/A,2.18134,2.20442,2.18326
10/16/2020,2.18136,N/A,2.26487,2.18136,2.15402
10/15/2020,2.26314,N/A,2.24849,2.2748,2.22893
10/14/2020,2.25719,N/A,2.38023,2.27649,2.24363
10/13/2020,2.39119,N/A,2.33251,2.42079,2.37724
10/12/2020,2.33253,N/A,2.28511,2.3843,2.32136
10/11/2020,2.28383,N/A,2.20502,2.29185,2.23883
10/10/2020,2.20473,N/A,2.27093,2.22053,2.19141
10/09/2020,2.28082,N/A,2.10979,2.28342,2.19291
10/08/2020,2.10575,N/A,2.05583,2.11402,2.08963
10/07/2020,2.06426,N/A,2.08995,2.07759,2.04559
10/06/2020,2.09357,N/A,2.12107,2.10783,2.0411
10/05/2020,2.12755,N/A,2.11054,2.14946,2.11562
10/04/2020,2.10988,N/A,2.10505,2.13144,2.10682
10/03/2020,2.10293,N/A,2.11162,2.12979,2.09004
10/02/2020,2.10657,N/A,2.19146,2.11009,2.07734
10/01/2020,2.17794,N/A,2.22566,2.20716,2.16606
09/30/2020,2.22675,N/A,2.1844,2.23956,2.19509
09/29/2020,2.18342,N/A,2.2469,2.23309,2.16975
09/28/2020,2.25072,N/A,2.2079,2.27997,2.23686
09/27/2020,2.20199,N/A,2.21399,2.21668,2.17527
09/26/2020,2.21067,N/A,2.18185,2.22407,2.16685
09/25/2020,2.1814,N/A,2.18422,2.23777,2.17545
09/24/2020,2.16608,N/A,2.02816,2.21259,2.13843
09/23/2020,2.02927,N/A,2.08331,2.03789,1.93955
09/22/2020,2.0949,N/A,2.01056,2.1508,2.0855
09/21/2020,2.02299,N/A,2.25526,2.03845,1.96445
09/20/2020,2.25493,N/A,2.34604,2.2624,2.18422
09/19/2020,2.34535,N/A,2.35461,2.38471,2.31895
09/18/2020,2.35358,N/A,2.47858,2.38394,2.33264
09/17/2020,2.4816,N/A,2.48599,2.48646,2.44858
09/16/2020,2.48668,N/A,2.45604,2.54515,2.45386
09/15/2020,2.44727,N/A,2.63455,2.50255,2.40652
09/14/2020,2.63388,N/A,2.56849,2.65682,2.58887
09/13/2020,2.56785,N/A,2.61892,2.60502,2.5338
09/12/2020,2.60938,N/A,2.52108,2.61371,2.55154
09/11/2020,2.52106,N/A,2.47553,2.5545,2.5077
09/10/2020,2.48174,N/A,2.61757,2.61772,2.47129
09/09/2020,2.61446,N/A,2.43618,2.63021,2.5244
09/08/2020,2.42674,N/A,2.54594,2.52973,2.41507
09/07/2020,2.54168,N/A,2.50475,2.58003,2.5106
09/06/2020,2.4981,N/A,2.41772,2.58629,2.49797
09/05/2020,2.42517,N/A,2.78429,2.48085,2.39767
09/04/2020,2.79509,N/A,2.58904,2.82588,2.7361
09/03/2020,2.59856,N/A,2.98926,2.62793,2.54622
09/02/2020,2.99591,N/A,3.34149,3.14198,2.99591
09/01/2020,3.34214,N/A,3.26596,3.44235,3.32978
08/31/2020,3.26643,N/A,3.40109,3.29296,3.19288
08/30/2020,3.40568,N/A,3.34948,3.43418,3.35051
08/29/2020,3.34933,N/A,3.2197,3.39535,3.31389
08/28/2020,3.21626,N/A,3.25686,3.24233,3.193
08/27/2020,3.24356,N/A,3.35358,3.26996,3.13555
08/26/2020,3.35952,N/A,3.41922,3.39861,3.32479
08/25/2020,3.40498,N/A,3.60958,3.44776,3.31324
